state,sample_size,answer,pct,votes
Minnesota,770.0,Trump,43.0,10
Wisconsin,751.0,Biden,52.7,10
Wisconsin,751.0,Trump,45.4,10
Nebraska CD-2,806.0,Biden,50.4,1
Nebraska CD-2,806.0,Trump,47.8,1
Pennsylvania,672.0,Biden,48.5,20
Pennsylvania,672.0,Trump,49.6,20
Florida,2758.0,Biden,49.2,29
Florida,2758.0,Trump,48.1,29
Pennsylvania,823.0,Biden,51.5,20
Pennsylvania,823.0,Trump,46.6,20
Florida,849.0,Biden,51.9,29
Florida,849.0,Trump,46.1,29
Ohio,660.0,Biden,46.5,18
Ohio,660.0,Trump,50.4,18
Florida,1200.0,Biden,51.0,29
Florida,1200.0,Trump,47.0,29
Arizona,550.0,Biden,45.9,11
Arizona,550.0,Trump,45.3,11
Arizona,1252.0,Biden,49.0,11
Arizona,1252.0,Trump,43.0,11
Wisconsin,1253.0,Biden,52.0,10
Wisconsin,1253.0,Trump,41.0,10
Minnesota,1138.0,Biden,53.0,10
Minnesota,1138.0,Trump,44.0,10
Michigan,993.0,Biden,53.0,16
Michigan,993.0,Trump,39.0,16
Pennsylvania,998.0,Biden,56.0,20
Pennsylvania,998.0,Trump,42.0,20
Florida,1027.0,Biden,50.8,29
Florida,1027.0,Trump,47.1,29
Wisconsin,873.0,Biden,52.0,10
Wisconsin,873.0,Trump,44.0,10
Wisconsin,920.0,Biden,51.0,10
Wisconsin,920.0,Trump,44.0,10
Michigan,907.0,Biden,53.0,16
Michigan,907.0,Trump,41.0,16
Michigan,953.0,Biden,54.0,16
Michigan,953.0,Trump,40.0,16
Arizona,865.0,Biden,50.0,11
Arizona,865.0,Trump,46.0,11
Arizona,892.0,Biden,49.0,11
Arizona,892.0,Trump,46.0,11
North Carolina,901.0,Biden,51.0,15
North Carolina,901.0,Trump,45.0,15
North Carolina,932.0,Biden,50.0,15
North Carolina,932.0,Trump,44.0,15
Massachusetts,929.0,Biden,62.0,11
Massachusetts,929.0,Trump,28.0,11
District of Columbia,483.0,Biden,91.0,3
District of Columbia,483.0,Trump,7.0,3
District of Columbia,483.0,Biden,93.0,3
District of Columbia,483.0,Trump,6.0,3
Wyoming,378.0,Biden,32.0,3
Wyoming,378.0,Trump,66.0,3
Wyoming,378.0,Biden,33.0,3
Wyoming,378.0,Trump,65.0,3
West Virginia,805.0,Biden,32.0,5
West Virginia,805.0,Trump,67.0,5
West Virginia,805.0,Biden,32.0,5
West Virginia,805.0,Trump,66.0,5
Wisconsin,2509.0,Biden,54.0,10
Wisconsin,2509.0,Trump,43.0,10
Wisconsin,2509.0,Biden,54.0,10
Wisconsin,2509.0,Trump,44.0,10
Washington,3899.0,Biden,62.0,12
Washington,3899.0,Trump,35.0,12
Washington,3899.0,Biden,62.0,12
Washington,3899.0,Trump,36.0,12
Vermont,734.0,Biden,69.0,3
Vermont,734.0,Trump,29.0,3
Vermont,734.0,Biden,70.0,3
Vermont,734.0,Trump,28.0,3
Virginia,4326.0,Biden,57.0,13
Virginia,4326.0,Trump,40.0,13
Virginia,4326.0,Biden,56.0,13
Virginia,4326.0,Trump,42.0,13
Utah,1511.0,Biden,43.0,6
Utah,1511.0,Trump,54.0,6
Utah,1511.0,Biden,43.0,6
Utah,1511.0,Trump,55.0,6
Tennessee,3049.0,Biden,45.0,11
Tennessee,3049.0,Trump,53.0,11
Tennessee,3049.0,Biden,43.0,11
Tennessee,3049.0,Trump,56.0,11
South Dakota,594.0,Biden,38.0,3
South Dakota,594.0,Trump,60.0,3
South Dakota,594.0,Biden,37.0,3
South Dakota,594.0,Trump,61.0,3
South Carolina,2443.0,Biden,45.0,9
South Carolina,2443.0,Trump,52.0,9
South Carolina,2443.0,Biden,44.0,9
South Carolina,2443.0,Trump,54.0,9
Rhode Island,547.0,Biden,63.0,4
Rhode Island,547.0,Trump,34.0,4
Rhode Island,547.0,Biden,63.0,4
Rhode Island,547.0,Trump,35.0,4
Pennsylvania,5663.0,Biden,52.0,20
Pennsylvania,5663.0,Trump,45.0,20
Pennsylvania,5663.0,Biden,52.0,20
Pennsylvania,5663.0,Trump,46.0,20
Oregon,3468.0,Biden,59.0,7
Oregon,3468.0,Trump,39.0,7
Oregon,3468.0,Biden,60.0,7
Oregon,3468.0,Trump,39.0,7
Oklahoma,1865.0,Biden,37.0,7
Oklahoma,1865.0,Trump,62.0,7
Oklahoma,1865.0,Biden,36.0,7
Oklahoma,1865.0,Trump,63.0,7
Ohio,5321.0,Biden,48.0,18
Ohio,5321.0,Trump,50.0,18
Ohio,5321.0,Biden,48.0,18
Ohio,5321.0,Trump,50.0,18
New York,5769.0,Biden,62.0,29
New York,5769.0,Trump,34.0,29
New York,5769.0,Biden,63.0,29
New York,5769.0,Trump,35.0,29
Nevada,2047.0,Biden,51.0,6
Nevada,2047.0,Trump,47.0,6
Nevada,2047.0,Biden,50.0,6
Nevada,2047.0,Trump,48.0,6
New Mexico,1483.0,Biden,55.0,5
New Mexico,1483.0,Trump,43.0,5
New Mexico,1483.0,Biden,55.0,5
New Mexico,1483.0,Trump,43.0,5
New Jersey,3688.0,Biden,60.0,14
New Jersey,3688.0,Trump,37.0,14
New Jersey,3688.0,Biden,60.0,14
New Jersey,3688.0,Trump,38.0,14
New Hampshire,973.0,Biden,53.0,4
New Hampshire,973.0,Trump,46.0,4
New Hampshire,973.0,Biden,52.0,4
New Hampshire,973.0,Trump,47.0,4
Nebraska,1722.0,Biden,43.0,3
Nebraska,1722.0,Trump,55.0,3
Nebraska,1722.0,Biden,42.0,3
Nebraska,1722.0,Trump,56.0,3
North Dakota,398.0,Biden,40.0,3
North Dakota,398.0,Trump,59.0,3
North Dakota,398.0,Biden,38.0,3
North Dakota,398.0,Trump,60.0,3
North Carolina,5280.0,Biden,53.0,15
North Carolina,5280.0,Trump,45.0,15
North Carolina,5280.0,Biden,52.0,15
North Carolina,5280.0,Trump,47.0,15
Montana,999.0,Biden,46.0,3
Montana,999.0,Trump,51.0,3
Montana,999.0,Biden,46.0,3
Montana,999.0,Trump,52.0,3
Mississippi,1346.0,Biden,42.0,6
Mississippi,1346.0,Trump,56.0,6
Mississippi,1346.0,Biden,37.0,6
Mississippi,1346.0,Trump,62.0,6
Missouri,2835.0,Biden,43.0,10
Missouri,2835.0,Trump,54.0,10
Missouri,2835.0,Biden,43.0,10
Missouri,2835.0,Trump,55.0,10
Minnesota,2919.0,Biden,55.0,10
Minnesota,2919.0,Trump,43.0,10
Minnesota,2919.0,Biden,55.0,10
Minnesota,2919.0,Trump,42.0,10
Michigan,4216.0,Biden,53.0,16
Michigan,4216.0,Trump,44.0,16
Michigan,4216.0,Biden,52.0,16
Michigan,4216.0,Trump,46.0,16
Maine,1248.0,Biden,56.0,2
Maine,1248.0,Trump,42.0,2
Maine,1248.0,Biden,55.0,2
Maine,1248.0,Trump,43.0,2
Maryland,3154.0,Biden,67.0,10
Maryland,3154.0,Trump,30.0,10
Maryland,3154.0,Biden,66.0,10
Maryland,3154.0,Trump,31.0,10
Massachusetts,3432.0,Biden,68.0,11
Massachusetts,3432.0,Trump,29.0,11
Massachusetts,3432.0,Biden,68.0,11
Massachusetts,3432.0,Trump,29.0,11
Louisiana,1526.0,Biden,39.0,8
Louisiana,1526.0,Trump,58.0,8
Louisiana,1526.0,Biden,36.0,8
Louisiana,1526.0,Trump,62.0,8
Kentucky,1982.0,Biden,41.0,8
Kentucky,1982.0,Trump,58.0,8
Kentucky,1982.0,Biden,40.0,8
Kentucky,1982.0,Trump,59.0,8
Kansas,2603.0,Biden,44.0,6
Kansas,2603.0,Trump,53.0,6
Kansas,2603.0,Biden,44.0,6
Kansas,2603.0,Trump,54.0,6
Indiana,2536.0,Biden,45.0,11
Indiana,2536.0,Trump,53.0,11
Indiana,2536.0,Biden,44.0,11
Indiana,2536.0,Trump,54.0,11
Illinois,4921.0,Biden,58.0,20
Illinois,4921.0,Trump,39.0,20
Illinois,4921.0,Biden,58.0,20
Illinois,4921.0,Trump,40.0,20
Idaho,882.0,Biden,39.0,4
Idaho,882.0,Trump,59.0,4
Idaho,882.0,Biden,38.0,4
Idaho,882.0,Trump,60.0,4
Iowa,1490.0,Biden,50.0,6
Iowa,1490.0,Trump,48.0,6
Iowa,1490.0,Biden,49.0,6
Iowa,1490.0,Trump,50.0,6
Hawaii,646.0,Biden,63.0,4
Hawaii,646.0,Trump,33.0,4
Hawaii,646.0,Biden,65.0,4
Hawaii,646.0,Trump,32.0,4
Florida,7604.0,Biden,49.0,29
Florida,7604.0,Trump,48.0,29
Florida,7604.0,Biden,48.0,29
Florida,7604.0,Trump,50.0,29
Delaware,668.0,Biden,61.0,3
Delaware,668.0,Trump,37.0,3
Delaware,668.0,Biden,60.0,3
Delaware,668.0,Trump,39.0,3
District of Columbia,501.0,Biden,91.0,3
District of Columbia,501.0,Trump,7.0,3
District of Columbia,501.0,Biden,93.0,3
District of Columbia,501.0,Trump,6.0,3
Connecticut,1907.0,Biden,62.0,7
Connecticut,1907.0,Trump,37.0,7
Connecticut,1907.0,Biden,61.0,7
Connecticut,1907.0,Trump,38.0,7
Colorado,2896.0,Biden,57.0,9
Colorado,2896.0,Trump,41.0,9
Colorado,2896.0,Biden,56.0,9
Colorado,2896.0,Trump,43.0,9
California,10929.0,Biden,62.0,55
California,10929.0,Trump,36.0,55
California,10929.0,Biden,62.0,55
California,10929.0,Trump,36.0,55
Arizona,3824.0,Biden,53.0,11
Arizona,3824.0,Trump,45.0,11
Arizona,3824.0,Biden,52.0,11
Arizona,3824.0,Trump,46.0,11
Arkansas,1246.0,Biden,41.0,6
Arkansas,1246.0,Trump,58.0,6
Arkansas,1246.0,Biden,38.0,6
Arkansas,1246.0,Trump,60.0,6
Alabama,1752.0,Biden,41.0,9
Alabama,1752.0,Trump,56.0,9
Alabama,1752.0,Biden,38.0,9
Alabama,1752.0,Trump,60.0,9
Alaska,638.0,Biden,45.0,3
Alaska,638.0,Trump,53.0,3
Alaska,638.0,Biden,45.0,3
Alaska,638.0,Trump,53.0,3
Texas,8616.0,Biden,50.0,38
Texas,8616.0,Trump,48.0,38
Texas,8616.0,Biden,47.0,38
Texas,8616.0,Trump,51.0,38
Georgia,3736.0,Biden,52.0,16
Georgia,3736.0,Trump,45.0,16
Georgia,3736.0,Biden,50.0,16
Georgia,3736.0,Trump,48.0,16
Michigan,817.0,Biden,52.1,16
Michigan,817.0,Trump,45.0,16
North Carolina,800.0,Biden,47.0,15
North Carolina,800.0,Trump,48.0,15
Florida,941.0,Biden,52.0,29
Florida,941.0,Trump,45.0,29
Pennsylvania,1012.0,Biden,52.0,20
Pennsylvania,1012.0,Trump,45.0,20
Nevada,1024.0,Biden,49.4,6
Nevada,1024.0,Trump,47.1,6
Florida,786.0,Biden,48.6,29
Florida,786.0,Trump,48.5,29
Missouri,1010.0,Biden,45.0,10
Missouri,1010.0,Trump,50.0,10
Texas,775.0,Biden,50.0,38
Texas,775.0,Trump,48.0,38
Arizona,800.0,Biden,45.0,11
Arizona,800.0,Trump,49.0,11
Michigan,800.0,Biden,51.0,16
Michigan,800.0,Trump,44.0,16
North Carolina,1082.0,Biden,47.0,15
North Carolina,1082.0,Trump,49.0,15
Florida,1148.0,Biden,50.0,29
Florida,1148.0,Trump,47.0,29
North Carolina,903.0,Biden,49.0,15
North Carolina,903.0,Trump,48.0,15
Pennsylvania,901.0,Biden,51.0,20
Pennsylvania,901.0,Trump,46.0,20
Iowa,814.0,Biden,41.0,6
Iowa,814.0,Trump,48.0,6
Arizona,889.0,Biden,50.0,11
Arizona,889.0,Trump,46.0,11
Michigan,1212.0,Biden,54.0,16
Michigan,1212.0,Trump,41.0,16
North Carolina,1489.0,Biden,49.0,15
North Carolina,1489.0,Trump,47.0,15
Pennsylvania,2125.0,Biden,50.0,20
Pennsylvania,2125.0,Trump,45.0,20
Wisconsin,800.0,Biden,53.0,10
Wisconsin,800.0,Trump,41.0,10
Florida,915.0,Biden,47.0,29
Florida,915.0,Trump,49.0,29
Florida,824.0,Biden,48.0,29
Florida,824.0,Trump,50.0,29
Pennsylvania,908.0,Biden,49.0,20
Pennsylvania,908.0,Trump,45.0,20
Pennsylvania,810.0,Biden,51.0,20
Pennsylvania,810.0,Trump,44.0,20
New Mexico,1180.0,Biden,54.0,5
New Mexico,1180.0,Trump,42.0,5
Virginia,802.0,Biden,53.0,13
Virginia,802.0,Trump,42.0,13
Wyoming,394.0,Biden,32.0,3
Wyoming,394.0,Trump,66.0,3
Wyoming,394.0,Biden,33.0,3
Wyoming,394.0,Trump,66.0,3
West Virginia,791.0,Biden,32.0,5
West Virginia,791.0,Trump,67.0,5
West Virginia,791.0,Biden,32.0,5
West Virginia,791.0,Trump,67.0,5
Wisconsin,2456.0,Biden,54.0,10
Wisconsin,2456.0,Trump,43.0,10
Wisconsin,2456.0,Biden,53.0,10
Wisconsin,2456.0,Trump,44.0,10
Washington,3911.0,Biden,62.0,12
Washington,3911.0,Trump,35.0,12
Washington,3911.0,Biden,62.0,12
Washington,3911.0,Trump,35.0,12
Vermont,749.0,Biden,68.0,3
Vermont,749.0,Trump,30.0,3
Vermont,749.0,Biden,69.0,3
Vermont,749.0,Trump,29.0,3
Virginia,4330.0,Biden,57.0,13
Virginia,4330.0,Trump,40.0,13
Virginia,4330.0,Biden,56.0,13
Virginia,4330.0,Trump,42.0,13
Utah,1517.0,Biden,43.0,6
Utah,1517.0,Trump,54.0,6
Utah,1517.0,Biden,44.0,6
Utah,1517.0,Trump,54.0,6
Texas,8648.0,Biden,50.0,38
Texas,8648.0,Trump,48.0,38
Texas,8648.0,Biden,47.0,38
Texas,8648.0,Trump,51.0,38
Tennessee,3052.0,Biden,45.0,11
Tennessee,3052.0,Trump,53.0,11
Tennessee,3052.0,Biden,43.0,11
Tennessee,3052.0,Trump,56.0,11
South Dakota,609.0,Biden,39.0,3
South Dakota,609.0,Trump,59.0,3
South Dakota,609.0,Biden,38.0,3
South Dakota,609.0,Trump,61.0,3
South Carolina,2501.0,Biden,45.0,9
South Carolina,2501.0,Trump,52.0,9
South Carolina,2501.0,Biden,44.0,9
South Carolina,2501.0,Trump,54.0,9
Rhode Island,569.0,Biden,63.0,4
Rhode Island,569.0,Trump,34.0,4
Rhode Island,569.0,Biden,63.0,4
Rhode Island,569.0,Trump,35.0,4
Pennsylvania,5786.0,Biden,52.0,20
Pennsylvania,5786.0,Trump,45.0,20
Pennsylvania,5786.0,Biden,52.0,20
Pennsylvania,5786.0,Trump,46.0,20
Oregon,3425.0,Biden,59.0,7
Oregon,3425.0,Trump,39.0,7
Oregon,3425.0,Biden,59.0,7
Oregon,3425.0,Trump,39.0,7
Oklahoma,1866.0,Biden,37.0,7
Oklahoma,1866.0,Trump,62.0,7
Oklahoma,1866.0,Biden,35.0,7
Oklahoma,1866.0,Trump,64.0,7
Ohio,5092.0,Biden,48.0,18
Ohio,5092.0,Trump,50.0,18
Ohio,5092.0,Biden,47.0,18
Ohio,5092.0,Trump,51.0,18
New York,5531.0,Biden,62.0,29
New York,5531.0,Trump,34.0,29
New York,5531.0,Biden,62.0,29
New York,5531.0,Trump,35.0,29
Nevada,2072.0,Biden,51.0,6
Nevada,2072.0,Trump,47.0,6
Nevada,2072.0,Biden,49.0,6
Nevada,2072.0,Trump,49.0,6
New Mexico,1548.0,Biden,55.0,5
New Mexico,1548.0,Trump,43.0,5
New Mexico,1548.0,Biden,56.0,5
New Mexico,1548.0,Trump,43.0,5
New Jersey,3743.0,Biden,60.0,14
New Jersey,3743.0,Trump,37.0,14
New Jersey,3743.0,Biden,60.0,14
New Jersey,3743.0,Trump,38.0,14
New Hampshire,986.0,Biden,53.0,4
New Hampshire,986.0,Trump,45.0,4
New Hampshire,986.0,Biden,53.0,4
New Hampshire,986.0,Trump,46.0,4
Nebraska,1678.0,Biden,43.0,3
Nebraska,1678.0,Trump,55.0,3
Nebraska,1678.0,Biden,42.0,3
Nebraska,1678.0,Trump,56.0,3
North Dakota,399.0,Biden,39.0,3
North Dakota,399.0,Trump,59.0,3
North Dakota,399.0,Biden,38.0,3
North Dakota,399.0,Trump,60.0,3
North Carolina,5356.0,Biden,52.0,15
North Carolina,5356.0,Trump,46.0,15
North Carolina,5356.0,Biden,51.0,15
North Carolina,5356.0,Trump,47.0,15
Montana,980.0,Biden,46.0,3
Montana,980.0,Trump,51.0,3
Montana,980.0,Biden,46.0,3
Montana,980.0,Trump,52.0,3
Mississippi,1342.0,Biden,42.0,6
Mississippi,1342.0,Trump,56.0,6
Mississippi,1342.0,Biden,37.0,6
Mississippi,1342.0,Trump,61.0,6
Missouri,2770.0,Biden,44.0,10
Missouri,2770.0,Trump,54.0,10
Missouri,2770.0,Biden,44.0,10
Missouri,2770.0,Trump,54.0,10
Minnesota,3011.0,Biden,54.0,10
Minnesota,3011.0,Trump,42.0,10
Minnesota,3011.0,Biden,55.0,10
Minnesota,3011.0,Trump,42.0,10
Michigan,4244.0,Biden,52.0,16
Michigan,4244.0,Trump,44.0,16
Michigan,4244.0,Biden,52.0,16
Michigan,4244.0,Trump,46.0,16
Maine,1215.0,Biden,56.0,2
Maine,1215.0,Trump,42.0,2
Maine,1215.0,Biden,55.0,2
Maine,1215.0,Trump,43.0,2
Maryland,3185.0,Biden,67.0,10
Maryland,3185.0,Trump,30.0,10
Maryland,3185.0,Biden,66.0,10
Maryland,3185.0,Trump,31.0,10
Massachusetts,3445.0,Biden,68.0,11
Massachusetts,3445.0,Trump,29.0,11
Massachusetts,3445.0,Biden,68.0,11
Massachusetts,3445.0,Trump,29.0,11
Louisiana,1512.0,Biden,40.0,8
Louisiana,1512.0,Trump,57.0,8
Louisiana,1512.0,Biden,36.0,8
Louisiana,1512.0,Trump,61.0,8
Kentucky,2020.0,Biden,40.0,8
Kentucky,2020.0,Trump,58.0,8
Kentucky,2020.0,Biden,40.0,8
Kentucky,2020.0,Trump,59.0,8
Kansas,2569.0,Biden,44.0,6
Kansas,2569.0,Trump,53.0,6
Kansas,2569.0,Biden,43.0,6
Kansas,2569.0,Trump,55.0,6
Illinois,4782.0,Biden,58.0,20
Illinois,4782.0,Trump,40.0,20
Illinois,4782.0,Biden,57.0,20
Illinois,4782.0,Trump,41.0,20
Idaho,911.0,Biden,39.0,4
Idaho,911.0,Trump,59.0,4
Idaho,911.0,Biden,38.0,4
Idaho,911.0,Trump,60.0,4
Iowa,1500.0,Biden,50.0,6
Iowa,1500.0,Trump,48.0,6
Iowa,1500.0,Biden,49.0,6
Iowa,1500.0,Trump,50.0,6
Hawaii,649.0,Biden,63.0,4
Hawaii,649.0,Trump,34.0,4
Hawaii,649.0,Biden,65.0,4
Hawaii,649.0,Trump,32.0,4
Georgia,3755.0,Biden,52.0,16
Georgia,3755.0,Trump,45.0,16
Georgia,3755.0,Biden,50.0,16
Georgia,3755.0,Trump,48.0,16
Delaware,696.0,Biden,62.0,3
Delaware,696.0,Trump,37.0,3
Delaware,696.0,Biden,60.0,3
Delaware,696.0,Trump,39.0,3
District of Columbia,490.0,Biden,91.0,3
District of Columbia,490.0,Trump,7.0,3
District of Columbia,490.0,Biden,93.0,3
District of Columbia,490.0,Trump,6.0,3
Connecticut,1971.0,Biden,61.0,7
Connecticut,1971.0,Trump,37.0,7
Connecticut,1971.0,Biden,60.0,7
Connecticut,1971.0,Trump,39.0,7
California,11171.0,Biden,62.0,55
California,11171.0,Trump,36.0,55
California,11171.0,Biden,62.0,55
California,11171.0,Trump,36.0,55
Arizona,3463.0,Biden,53.0,11
Arizona,3463.0,Trump,45.0,11
Arizona,3463.0,Biden,52.0,11
Arizona,3463.0,Trump,46.0,11
Arkansas,1288.0,Biden,41.0,6
Arkansas,1288.0,Trump,57.0,6
Arkansas,1288.0,Biden,39.0,6
Arkansas,1288.0,Trump,60.0,6
Alabama,1786.0,Biden,41.0,9
Alabama,1786.0,Trump,56.0,9
Alabama,1786.0,Biden,38.0,9
Alabama,1786.0,Trump,60.0,9
Alaska,663.0,Biden,43.0,3
Alaska,663.0,Trump,54.0,3
Alaska,663.0,Biden,43.0,3
Alaska,663.0,Trump,55.0,3
Indiana,2570.0,Biden,45.0,11
Indiana,2570.0,Trump,53.0,11
Indiana,2570.0,Biden,44.0,11
Indiana,2570.0,Trump,54.0,11
Florida,7726.0,Biden,49.0,29
Florida,7726.0,Trump,48.0,29
Florida,7726.0,Biden,48.0,29
Florida,7726.0,Trump,50.0,29
Colorado,2974.0,Biden,57.0,9
Colorado,2974.0,Trump,41.0,9
Colorado,2974.0,Biden,55.0,9
Colorado,2974.0,Trump,43.0,9
Minnesota,372.0,Biden,54.0,10
Minnesota,372.0,Trump,39.0,10
Georgia,750.0,Biden,47.0,16
Georgia,750.0,Trump,48.0,16
Georgia,661.0,Biden,48.0,16
Georgia,661.0,Trump,46.0,16
Ohio,613.0,Biden,47.0,18
Ohio,613.0,Trump,49.0,18
Texas,800.0,Biden,46.0,38
Texas,800.0,Trump,50.0,38
Nevada,688.0,Biden,50.0,6
Nevada,688.0,Trump,44.0,6
North Carolina,750.0,Biden,45.9,15
North Carolina,750.0,Trump,48.05,15
North Carolina,1103.0,Biden,50.32,15
North Carolina,1103.0,Trump,47.6,15
Texas,670.0,Biden,45.0,38
Texas,670.0,Trump,50.0,38
Florida,1587.0,Biden,50.0,29
Florida,1587.0,Trump,46.0,29
Arizona,704.0,Biden,48.0,11
Arizona,704.0,Trump,44.0,11
Alaska,770.0,Biden,43.0,3
Alaska,770.0,Trump,52.0,3
New Hampshire,600.0,Biden,58.0,4
New Hampshire,600.0,Trump,39.0,4
North Carolina,1049.0,Biden,51.0,15
North Carolina,1049.0,Trump,46.0,15
North Carolina,800.0,Biden,52.0,15
North Carolina,800.0,Trump,46.0,15
Michigan,1058.0,Biden,46.6,16
Michigan,1058.0,Trump,49.1,16
Florida,1088.0,Biden,46.9,29
Florida,1088.0,Trump,49.6,29
Arizona,1002.0,Biden,46.4,11
Arizona,1002.0,Trump,48.9,11
Michigan,600.0,Biden,48.0,16
Michigan,600.0,Trump,41.0,16
Florida,509.0,Biden,50.0,29
Florida,509.0,Trump,45.0,29
Florida,509.0,Biden,51.0,29
Florida,509.0,Trump,45.0,29
Florida,509.0,Biden,50.0,29
Florida,509.0,Trump,46.0,29
New Hampshire,864.0,Biden,53.0,4
New Hampshire,864.0,Trump,45.0,4
South Dakota,484.0,Biden,40.0,3
South Dakota,484.0,Trump,55.0,3
Alabama,853.0,Biden,38.9,9
Alabama,853.0,Trump,58.1,9
Pennsylvania,419.0,Biden,49.0,20
Pennsylvania,419.0,Trump,44.0,20
Michigan,669.0,Biden,53.5,16
Michigan,669.0,Trump,40.6,16
Kentucky,250.0,Biden,38.8,8
Kentucky,250.0,Trump,52.0,8
Wyoming,614.0,Biden,31.0,3
Wyoming,614.0,Trump,59.0,3
Wyoming,739.0,Biden,30.0,3
Wyoming,739.0,Trump,68.0,3
Wyoming,739.0,Biden,31.0,3
Wyoming,739.0,Trump,68.0,3
West Virginia,1359.0,Biden,32.0,5
West Virginia,1359.0,Trump,66.0,5
West Virginia,1359.0,Biden,32.0,5
West Virginia,1359.0,Trump,66.0,5
Wisconsin,4569.0,Biden,55.0,10
Wisconsin,4569.0,Trump,42.0,10
Wisconsin,4569.0,Biden,55.0,10
Wisconsin,4569.0,Trump,43.0,10
Washington,7424.0,Biden,61.0,12
Washington,7424.0,Trump,36.0,12
Washington,7424.0,Biden,62.0,12
Washington,7424.0,Trump,36.0,12
Vermont,1167.0,Biden,68.0,3
Vermont,1167.0,Trump,29.0,3
Vermont,1167.0,Biden,69.0,3
Vermont,1167.0,Trump,29.0,3
Virginia,7663.0,Biden,56.0,13
Virginia,7663.0,Trump,41.0,13
Virginia,7663.0,Biden,55.0,13
Virginia,7663.0,Trump,43.0,13
Utah,2783.0,Biden,43.0,6
Utah,2783.0,Trump,55.0,6
Utah,2783.0,Biden,43.0,6
Utah,2783.0,Trump,55.0,6
Texas,15145.0,Biden,49.0,38
Texas,15145.0,Trump,48.0,38
Texas,15145.0,Biden,47.0,38
Texas,15145.0,Trump,51.0,38
Tennessee,5099.0,Biden,44.0,11
Tennessee,5099.0,Trump,54.0,11
Tennessee,5099.0,Biden,42.0,11
Tennessee,5099.0,Trump,56.0,11
South Dakota,1098.0,Biden,41.0,3
South Dakota,1098.0,Trump,56.0,3
South Dakota,1098.0,Biden,41.0,3
South Dakota,1098.0,Trump,57.0,3
South Carolina,4725.0,Biden,45.0,9
South Carolina,4725.0,Trump,51.0,9
South Carolina,4725.0,Biden,44.0,9
South Carolina,4725.0,Trump,54.0,9
Rhode Island,910.0,Biden,67.0,4
Rhode Island,910.0,Trump,31.0,4
Rhode Island,910.0,Biden,67.0,4
Rhode Island,910.0,Trump,32.0,4
Pennsylvania,10599.0,Biden,53.0,20
Pennsylvania,10599.0,Trump,45.0,20
Pennsylvania,10599.0,Biden,52.0,20
Pennsylvania,10599.0,Trump,46.0,20
Oregon,5422.0,Biden,60.0,7
Oregon,5422.0,Trump,38.0,7
Oregon,5422.0,Biden,61.0,7
Oregon,5422.0,Trump,38.0,7
Oklahoma,3191.0,Biden,41.0,7
Oklahoma,3191.0,Trump,57.0,7
Oklahoma,3191.0,Biden,40.0,7
Oklahoma,3191.0,Trump,59.0,7
Ohio,8089.0,Biden,48.0,18
Ohio,8089.0,Trump,50.0,18
Ohio,8089.0,Biden,47.0,18
Ohio,8089.0,Trump,51.0,18
New York,10220.0,Biden,63.0,29
New York,10220.0,Trump,34.0,29
New York,10220.0,Biden,63.0,29
New York,10220.0,Trump,34.0,29
Nevada,3333.0,Biden,51.0,6
Nevada,3333.0,Trump,47.0,6
Nevada,3333.0,Biden,50.0,6
Nevada,3333.0,Trump,49.0,6
New Mexico,2719.0,Biden,52.0,5
New Mexico,2719.0,Trump,46.0,5
New Mexico,2719.0,Biden,52.0,5
New Mexico,2719.0,Trump,46.0,5
New Jersey,6472.0,Biden,60.0,14
New Jersey,6472.0,Trump,36.0,14
New Jersey,6472.0,Biden,60.0,14
New Jersey,6472.0,Trump,37.0,14
New Hampshire,1791.0,Biden,55.0,4
New Hampshire,1791.0,Trump,43.0,4
New Hampshire,1791.0,Biden,55.0,4
New Hampshire,1791.0,Trump,44.0,4
Nebraska,2423.0,Biden,46.0,3
Nebraska,2423.0,Trump,51.0,3
Nebraska,2423.0,Biden,46.0,3
Nebraska,2423.0,Trump,53.0,3
North Dakota,700.0,Biden,42.0,3
North Dakota,700.0,Trump,56.0,3
North Dakota,700.0,Biden,42.0,3
North Dakota,700.0,Trump,57.0,3
North Carolina,8720.0,Biden,53.0,15
North Carolina,8720.0,Trump,45.0,15
North Carolina,8720.0,Biden,52.0,15
North Carolina,8720.0,Trump,47.0,15
Montana,1471.0,Biden,48.0,3
Montana,1471.0,Trump,49.0,3
Montana,1471.0,Biden,48.0,3
Montana,1471.0,Trump,50.0,3
Mississippi,2116.0,Biden,43.0,6
Mississippi,2116.0,Trump,56.0,6
Mississippi,2116.0,Biden,37.0,6
Mississippi,2116.0,Trump,62.0,6
Missouri,4759.0,Biden,46.0,10
Missouri,4759.0,Trump,52.0,10
Missouri,4759.0,Biden,45.0,10
Missouri,4759.0,Trump,53.0,10
Minnesota,5498.0,Biden,54.0,10
Minnesota,5498.0,Trump,43.0,10
Minnesota,5498.0,Biden,55.0,10
Minnesota,5498.0,Trump,42.0,10
Michigan,7541.0,Biden,53.0,16
Michigan,7541.0,Trump,44.0,16
Michigan,7541.0,Biden,53.0,16
Michigan,7541.0,Trump,45.0,16
Maine,1995.0,Biden,56.0,2
Maine,1995.0,Trump,42.0,2
Maine,1995.0,Biden,56.0,2
Maine,1995.0,Trump,43.0,2
Maryland,5820.0,Biden,67.0,10
Maryland,5820.0,Trump,30.0,10
Maryland,5820.0,Biden,66.0,10
